account_id,platform_id,occur_date,activity_type,time_spent,kills,deaths,suicides,money_earned,rp_earned,success,item,item_type,item_sub_type,money_spent
9188,PS4,2020-11-27,Heist,1.6685626715372344,0,0,0,0.0,66.26685018351175,1,Combat MG,WEAPON,MACHINE GUNS,5313.911174947084
2397,PS4,2020-10-24,Heist,1.308736051124337,17,0,0,0.0,182.2338380046573,0,Maibatsu Penumbra,CAR,SPORT,9574.614729634386
9372,XBOX,2020-09-20,Heist,1.390431063676817,11,0,0,0.0,185.5471805138329,1,Jerry Can,WEAPON,PROJECTILES,37.50057435773468
1357,XBOX,2020-09-27,Gunrunner,2.5453695119546222,0,0,0,120045.63683620893,994.0027527526764,0,Oppressor Mk II,BIKE,MOTORCYCLE,1166906.1701741908
755,XBOX,2020-11-29,Heist,1.6310738640968327,0,0,0,618.4169170350157,206.0899040707216,0,HVY Nightshark,CAR,OFF ROAD,496683.1390997837
2254,XBOX,2020-11-27,Gunrunner,3.534334736344634,0,0,0,0.0,0.0,0,AP Pistol,WEAPON,HAND GUNS,1954.8171739670204
5135,XBOX,2020-11-29,Heist,1.071384397270734,0,0,0,262276.3309734471,824.0282820319686,1,Eclipse Towers Apt 31,PROPERTY,HIGH END,159576.9121605731
8880,PC,2020-10-19,Gunrunner,3.253317295534357,0,0,0,0.0,497.00137637633816,0,Knife,WEAPON,MELEE,159.5769121605731
1156,PC,2020-11-07,Biker,1.6590837370914415,0,0,0,0.0,165.66712545877937,0,Morningwood Cocaine Lockup,PROPERTY,BUSINESS - COKE,443424.3446661925
2830,PS4,2020-11-12,Heist,6.857906392081561,5,0,0,0.0,497.00137637633816,0,Paleto Bay Arcade,PROPERTY,ARCADE,344885.6014070386
9503,XBOX,2020-10-02,Heist,3.350592563507145,0,0,0,0.0,497.00137637633816,0,Obey 8F Drafter,CAR,SPORTS,286440.55732822866
4854,PC,2020-11-21,Gunrunner,3.988285986884313,0,0,0,0.0,497.00137637633816,0,Heavy Sniper,WEAPON,SNIPER RIFLES,15219.647997314658
5072,PS4,2020-11-24,Heist,4.833440535939665,41,0,0,260509.4254962042,1859.116481898422,1,B-11 Strikeforce,PLANE,PLANE,1515980.6655254443
8246,PC,2020-10-11,Heist,3.85966646589807,139,0,0,9354.20546775654,2980.6829212543585,1,Buzzard Attack Chopper,HELICOPTER,HELICOPTER,0.0
4778,PS4,2020-09-07,Heist,4.804317401544923,0,0,0,0.0,331.33425091755873,0,Karin Kuruma (Armored),CAR,SPORT,125666.8183264513
7744,PC,2020-11-24,Heist,1.079901387399907,1,0,0,0.0,49.70013763763381,0,Phantom Custom,PROPERTY,MOBILE OPERATION CENTER,13364.566393447996
3319,XBOX,2020-11-14,Heist,3.361400926615233,0,0,0,0.0,331.33425091755873,0,Combat Pistol,WEAPON,HAND GUNS,1251.082991338893
6703,XBOX,2020-11-27,Gunrunner,0.7079477835797355,0,0,0,0.0,0.0,0,Grenade,WEAPON,PROJECTILES,95.74614729634384
5335,PC,2020-11-20,Heist,0.470163795201809,1,0,0,0.0,33.133425091755875,0,Bullpup Rifle,WEAPON,ASSAULT RIFLES,5784.663065820774
391,PS4,2020-10-11,Executive,3.691056001411904,0,0,0,0.0,0.0,0,Karin Futo,CAR,SPORT,3590.4805236128946
532,PC,2020-09-08,Casino,1.3221546339230277,29,0,0,368.9714378948413,357.17832248912833,0,Schafter V12,CAR,SEDAN,46277.30452656619
4027,PC,2020-11-27,Heist,1.768707559915219,0,0,0,272.8309928095657,171.6311419752954,0,BF Dune FAV,CAR,OFF ROAD,0.0
5150,XBOX,2020-11-18,Heist,1.5780210137807846,0,0,0,0.0,497.00137637633816,0,Mammoth Hydra,JET,PLANE,1196826.8412042982
6341,XBOX,2020-11-14,Heist,4.247686701478413,25,0,0,1299.195203855075,331.33425091755873,0,LCC Innovation,BIKE,MOTORCYCLE,36902.160937132525
5062,PC,2020-10-28,Heist,1.401682569672336,5,0,0,0.0,168.98046796795495,1,Vespucci Canals Nightclub,PROPERTY,NIGHTCLUB,315962.2860779347
9075,XBOX,2020-11-07,Biker,1.9563137225638492,0,0,0,779.5171223130451,198.80055055053523,0,Zancudo River Cocaine Lockup,PROPERTY,BUSINESS - COKE,233381.23403483813
3931,XBOX,2020-11-24,Heist,2.991111810713708,3,0,0,218.26479424765265,119.94299883215623,0,Phantom Custom,PROPERTY,MOBILE OPERATION CENTER,5210.984066603514
2672,PC,2020-09-22,Heist,1.2513004095679596,0,0,0,158.50181487031915,141.81105939271515,0,Pump Shotgun,WEAPON,SHOTGUNS,1396.2979814050143
303,XBOX,2020-09-12,Biker,6.21480878715035,0,19,0,122773.9467643046,331.33425091755873,0,Truffade Z-Type,CAR,SPORT CLASSIC,189497.5831906805
785,XBOX,2020-09-21,Heist,1.2537701205381575,25,0,0,0.0,497.00137637633816,0,Warehouse Technician 2,PROPERTY,WAREHOUSE TECHNICIAN,56250.86153660202
9072,PS4,2020-10-07,Biker,3.39923019749354,0,1,0,0.0,331.33425091755873,0,Heavy Sniper,WEAPON,SNIPER RIFLES,12023.32244673838
2247,XBOX,2020-10-12,Race,1.347230036333791,0,0,0,509.2845199111894,308.14085335332965,1,Principe Deveste Eight,CAR,SUPER,716101.3933205717
5117,PC,2020-10-19,Gunrunner,1.5347875613484343,0,0,0,2755.5930273766144,497.00137637633816,0,Hauler Custom,PROPERTY,MOBILE OPERATION CENTER,19947.11402007164
8139,PS4,2020-09-15,Heist,0.3661170877418041,7,0,0,0.0,41.41678136469484,0,Compact Grenade Launcher,WEAPON,HEAVY WEAPON,17772.87859188383
8146,PC,2020-11-17,Biker,1.9563137225638492,0,0,0,0.0,0.0,0,,PROPERTY,CONTRABAND WAREHOUSE,1396297.9814050144
6535,PC,2020-10-15,Biker,1.983334630334068,0,0,0,0.0,0.0,0,Buckingham Luxor Deluxe,PLANE,PLANE,3989422.804014327
631,XBOX,2020-10-03,Heist,2.4534984255358774,0,0,0,0.0,497.00137637633816,0,Bottle,WEAPON,MELEE,110.10806939079544
8709,PC,2020-11-17,Heist,0.485457628999753,0,0,0,0.0,66.26685018351175,1,Casino Penthouse,PROPERTY,CASINO PENTHOUSE,359048.05236128945
8469,XBOX,2020-11-02,Heist,2.578832204137261,0,0,0,0.0,217.023934351001,0,Western Gargoyle ,BIKE,MOTORCYCLE,47873.07364817193
8146,PC,2020-11-15,Gunrunner,0.524205610742247,0,0,0,0.0,0.0,0,Warehouse Technician 4,PROPERTY,WAREHOUSE TECHNICIAN,95945.61843654457
4971,XBOX,2020-11-26,Heist,2.4319357411352427,53,0,0,0.0,231.9339756422912,0,Jerry Can,WEAPON,PROJECTILES,39.096343479340405
441,PS4,2020-09-26,Biker,0.1567212650672697,0,0,0,0.0,0.0,0,Pegassi Vacca,CAR,SUPER,95746.14729634386
4478,XBOX,2020-09-28,Executive,6.9984151124867,0,0,0,2858.229448481165,530.134801468094,1,Jerry Can,WEAPON,PROJECTILES,39.49528575974184
4326,XBOX,2020-11-19,Freeroam - Business Battles,8.479160858294696,0,0,0,1299.195203855075,331.33425091755873,0,Benefactor Krieger,CAR,SUPER,1146959.056154119
6427,PS4,2020-11-15,Heist,0.5938492984292092,3,0,0,0.0,24.850068818816904,0,Assault Shotgun,WEAPON,SHOTGUNS,3710.163207733324
1917,PC,2020-10-09,Freeroam - Business Battles,5.874345349245593,0,0,0,909.4366426985524,231.9339756422912,0,Buzzard Attack Chopper,HELICOPTER,HELICOPTER,0.0
9075,XBOX,2020-09-12,Heist,1.1335378893237915,7,0,0,0.0,41.41678136469484,0,Bullpup Shotgun,WEAPON,SHOTGUNS,3127.7074783472326
5335,PC,2020-11-23,Heist,0.6416654968193887,0,0,0,0.0,51.3568088922216,0,Coquette D10,CAR,SPORTS,602402.8434061634
8256,XBOX,2020-10-25,Heist,0.5079930660801156,9,0,0,0.0,33.133425091755875,0,Machete,WEAPON,MELEE,3479.574569661296
1064,XBOX,2020-11-20,Heist,1.3400965166824532,27,0,0,1559.0342446260902,603.6910051717921,0,Barrage,OTHER,MILITARY,636312.9372402852
5498,PC,2020-11-30,Executive,1.021390313714275,0,0,0,0.0,762.0687771103851,1,Buzzard Attack Chopper,HELICOPTER,HELICOPTER,0.0
4874,PC,2020-10-06,Heist,3.64241836742551,0,0,0,0.0,331.33425091755873,0,Advanced Rifle,WEAPON,ASSAULT RIFLES,5684.927495720416
6855,PS4,2020-10-20,Executive,1.88605936236128,0,0,0,0.0,828.3356272938968,1,Pfister Comet,CAR,SPORT,39894.22804014327
6294,PC,2020-10-02,Gunrunner,0.1459129019591821,0,0,0,289337.2678745445,497.00137637633816,0,2044 North Conker Avenue,PROPERTY,HIGH END,303994.01766589173
2717,XBOX,2020-09-20,Heist,2.0532215061909627,13,0,0,0.0,238.89199491155983,0,Switchblade,WEAPON,MELEE,723.2823543677976
2698,PC,2020-09-01,Race,1.149620733628626,0,1,0,426.1360268644646,271.69408575239817,1,Pool Cue,WEAPON,MELEE,2493.3892525089545
7920,PC,2020-11-27,Heist,2.031972264320463,0,0,0,0.0,497.00137637633816,0,Declasse Scramjet,CAR,SUPER,738585.7802439965
8709,PC,2020-09-30,Heist,0.3261261442418802,0,0,0,0.0,8.283356272938969,0,Special Carbine,WEAPON,ASSAULT RIFLES,5884.398635921133
9159,XBOX,2020-09-04,Heist,1.0419694370720736,1,0,0,0.0,149.10041291290142,1,Stromberg,,,955466.7615614312
2930,PC,2020-10-28,Heist,2.9083954078475127,15,0,0,0.0,140.81705663996246,0,Imponte Duke O�Death,CAR,MUSCLE,0.0
6808,XBOX,2020-11-25,Executive,1.4537248380377776,0,0,0,10393.5616308406,497.00137637633816,1,Sticky Bomb,WEAPON,PROJECTILES,236.97171455845103
1800,PS4,2020-10-19,Executive,1.3348328438488144,0,0,0,0.0,795.2022022021409,1,B-11 Strikeforce,PLANE,PLANE,1515980.6655254443
4862,XBOX,2020-09-07,Casino,0.3062171393967828,13,0,0,54.566198561913154,106.0269602936188,0,Dewbauchee Specter,CAR,SPORTS,238966.4259604582
5016,PC,2020-11-11,Heist,0.8646690486470053,0,0,0,0.0,66.26685018351175,0,Vapid Riata,CAR,OFF_ROAD,151598.06655254442
4092,PC,2020-10-11,Gunrunner,3.9234358082357863,0,0,0,0.0,497.00137637633816,0,Overflod Imorgon,CAR,SPORTS,863710.0370691018
3890,PS4,2020-11-26,Heist,0.4614576587182447,0,0,0,0.0,0.0,0,Assault SMG,WEAPON,MACHINE GUNS,5006.72561903798
6061,XBOX,2020-10-07,Heist,0.489916078781839,0,0,0,0.0,8.283356272938969,0,Coil Brawler,CAR,OFF ROAD,285243.7304870244
1397,PS4,2020-11-06,Heist,0.2849084515291882,0,0,0,0.0,8.283356272938969,0,El Burro Heights meth lab,PROPERTY,BUSINESS - METH,413862.7216884463
4547,XBOX,2020-09-07,Heist,1.959129301153506,1,0,0,239.0519175093338,173.61914748080076,0,Oppressor Mk II,BIKE,MOTORCYCLE,1551985.2063316735
5016,PC,2020-10-03,Casino,0.46040924749676,15,1,0,54.566198561913154,124.25034409408454,0,Annis Elegy RH8,CAR,SPORT,0.0
3015,PC,2020-11-14,Heist,0.430902416211681,0,0,0,0.0,91.77958750416376,0,Pool Cue,WEAPON,MELEE,2493.3892525089545
5955,XBOX,2020-10-27,Heist,0.3707592796967278,0,0,0,0.0,0.0,1,Pegassi Bati 801RR,BIKE,MOTORCYCLE,5984.134206021491
341,PS4,2020-11-27,Freeroam - Business Battles,7.317261824175281,0,0,0,1299.195203855075,331.33425091755873,0,Sniper Rifle,WEAPON,SNIPER RIFLES,7899.057151948367
7744,PC,2020-11-27,Heist,1.3251107212330897,21,0,0,0.0,596.4016516516057,0,Pistol,WEAPON,HAND GUNS,997.3557010035818
3982,XBOX,2020-10-28,Gunrunner,2.8696204051972485,0,0,0,0.0,497.00137637633816,0,Senora Desert Counterfit Cash Factory,PROPERTY,BUSINESS - CASH,337106.22693921067
8626,XBOX,2020-10-25,Race,1.1216865191757737,0,0,0,426.1360268644646,251.81403069734463,1,Unholy Hellbringer,WEAPON,MACHINE GUNS,179125.08390024328
1658,XBOX,2020-10-17,Casino,2.889675322944305,51,0,0,3614.361057124819,1329.9756831830807,1,Canis Kamacho,CAR,OFF_ROAD,137635.08673849428
7211,PS4,2020-10-31,Heist,0.6448269430285041,0,0,0,0.0,66.26685018351175,1,Tri-Cycles Race Bike,CYCLE,CYCLE,3989.422804014327
8892,XBOX,2020-10-26,Heist,0.5393535316382317,0,0,0,0.0,132.5337003670235,1,Chumash,PROPERTY,GUNRUNNING BUNKER,658254.7626623639
823,PC,2020-11-24,Heist,6.225617150258438,0,0,0,0.0,497.00137637633816,0,Jerry Can,WEAPON,PROJECTILES,39.89422804014328
3661,PC,2020-09-20,Heist,0.4981196263808775,1,0,0,0.0,0.0,0,Paleto Bay Facility,PROPERTY,FACILITY,498677.8505017909
4588,XBOX,2020-10-11,Freeroam - Business Battles,4.1558156150596695,0,0,0,129.9195203855075,33.133425091755875,0,Grotti Turismo R,CAR,SUPER,0.0
4755,PC,2020-11-14,Heist,1.9563137225638492,0,0,0,0.0,497.00137637633816,0,Sticky Bomb,WEAPON,PROJECTILES,239.3653682408596
1089,PC,2020-11-10,Heist,4.84214667242323,43,0,0,0.0,331.33425091755873,1,Homing Launcher,WEAPON,HEAVY WEAPON,29920.671030107453
3547,XBOX,2020-09-14,Heist,4.6097668655993465,33,0,0,0.0,331.33425091755873,0,Vysser Neo,CAR,SPORTS,748016.7757526863
951,XBOX,2020-11-22,Heist,0.8390153988099593,3,0,0,0.0,120.93700158490894,1,Oppressor Mk II,BIKE,MOTORCYCLE,1551985.2063316735
973,PC,2020-09-06,Executive,4.782700675328749,0,0,0,2078.71232616812,361.1543335001391,1,Karin Kuruma,CAR,SPORT,37899.516638136105
7855,PS4,2020-11-21,Heist,1.849862154312295,0,0,0,0.0,268.3807432432226,1,Grotti Turismo R,CAR,SUPER,0.0
2007,XBOX,2020-11-11,Casino,0.6988093125718475,5,1,0,142.91147242405825,114.31031656655776,0,Advanced Rifle,WEAPON,ASSAULT RIFLES,5286.783099879786
895,XBOX,2020-10-31,Heist,0.3351403190740252,0,0,0,0.0,0.0,0,Annis Elegy RH8,CAR,SPORT,0.0
5720,XBOX,2020-11-29,Heist,0.1432486404530385,0,0,0,0.0,8.283356272938969,0,Oppressor Mk II,BIKE,MOTORCYCLE,775992.6031658368
576,PC,2020-11-19,Race,2.2010907218727085,0,0,0,409.2464892143486,437.3612112111775,1,Cheval Taipan,CAR,SUPER,789905.7151948368
5450,PC,2020-09-22,Casino,2.7574295961353004,15,0,0,722.3525333434218,478.1153240740373,0,Pegassi Zorrusso,CAR,SUPER,767963.889772758
2280,XBOX,2020-10-17,Biker,3.9234358082357863,0,35,0,0.0,0.0,0,Nagasaki Blazer Lifeguard,CAR,OFF ROAD,24734.42138488883
8847,PC,2020-11-05,Heist,1.8761967310251504,7,0,0,0.0,625.8903999832685,1,Sticky Bomb,WEAPON,PROJECTILES,239.3653682408596
6710,PC,2020-11-10,Heist,7.068669472689268,0,0,0,0.0,331.33425091755873,0,Knuckle Duster,WEAPON,MELEE,2992.067103010745
2831,XBOX,2020-09-02,Heist,0.5064096408847808,15,0,0,0.0,140.81705663996246,1,Flashlight,WEAPON,MELEE,2133.1443733064607
6101,PS4,2020-11-29,Executive,1.8536342730370168,0,0,0,6411.788170065565,497.00137637633816,1,La Mesa Vehicle Warehouse,PROPERTY,VEHICLE WAREHOUSE,598413.4206021491
2602,PS4,2020-09-07,Heist,2.5594852341737844,1,0,0,0.0,288.2607982982761,1,Mission Row Nightclub,PROPERTY,NIGHTCLUB,574476.8837780631
9349,XBOX,2020-09-29,Heist,2.215714437157951,9,0,0,779.5171223130451,198.80055055053523,0,Bullpup Rifle,WEAPON,ASSAULT RIFLES,5495.429912529736
9075,XBOX,2020-09-12,Executive,1.588829376888872,0,0,0,0.0,795.2022022021409,1,Heavy Revolver,WEAPON,HAND GUNS,2306.684265281084
6428,XBOX,2020-10-18,Heist,1.9542114959393264,39,0,0,0.0,240.2173319152301,0,BMX,CYCLE,CYCLE,319.1538243211462
6138,PC,2020-10-31,Heist,1.536430432540863,7,0,0,4936.941774649285,652.0658058057555,1,Deluxo,CAR,SPORT_CLASSIC,566498.0381700344
5968,XBOX,2020-11-12,Heist,0.1983118463071906,3,0,0,0.0,260.0973869702836,0,BF Dune FAV,CAR,OFF ROAD,0.0
4699,XBOX,2020-09-26,Heist,2.380396061654328,0,0,0,740.5412661973927,240.8800004170652,0,Pegassi Tezeract,CAR,SUPER,1127011.9421340474
1143,XBOX,2020-10-06,Heist,2.414231642364195,15,0,0,0.0,0.0,0,Vigilante,CAR,SUPER,1496033.5515053726
3060,XBOX,2020-11-09,Heist,0.4522219124423837,1,1,0,0.0,0.0,0,Del Perro Heights Apt 20,PROPERTY,HIGH END,81783.1674822937
5823,PC,2020-10-03,Heist,1.588829376888872,19,0,0,0.0,497.00137637633816,0,Grenade,WEAPON,PROJECTILES,99.73557010035816
7845,XBOX,2020-11-12,Biker,3.2317005693181824,0,5,0,0.0,298.20082582580284,0,Storage Levels B1-B5,PROPERTY,NIGHTCLUB WAREHOUSE,521636.97873889335
5401,PC,2020-11-30,Executive,1.6158502846590914,0,0,0,2754.293832172759,497.00137637633816,1,Jerry Can,WEAPON,PROJECTILES,39.89422804014328
4511,PC,2020-09-12,Heist,1.6779605432597162,1,0,0,0.0,416.8184876542889,0,Warehouse Technician 3,PROPERTY,WAREHOUSE TECHNICIAN,73604.85073406434
1068,XBOX,2020-09-10,Heist,2.2373311633741264,0,0,0,0.0,198.80055055053523,0,Hauler Custom,PROPERTY,MOBILE OPERATION CENTER,9973.557010035818
3736,PC,2020-10-19,Heist,0.569265676539864,0,0,0,0.0,0.0,0,Heavy Pistol,WEAPON,HAND GUNS,1496.0335515053728
3555,PC,2020-09-23,Executive,0.6322892418231227,0,0,0,25436.1633791562,662.6685018351175,1,Marksman Rifle,WEAPON,ASSAULT RIFLES,6283.340916322565
8749,PC,2020-11-06,Biker,2.702090777021892,0,0,0,0.0,265.067400734047,0,HVY Menacer,CAR,OFF_ROAD,708122.547712543
3362,PC,2020-11-27,Heist,1.8482300914829737,5,0,0,0.0,497.00137637633816,0,Pipe Bomb,WEAPON,PROJECTILES,199.47114020071635
8055,PC,2020-09-17,Heist,0.4044597558677448,0,0,0,0.0,0.0,0,Karin Kuruma (Armored),CAR,SPORT,278561.4472903004
9329,XBOX,2020-09-12,Executive,1.421299748713515,0,0,0,0.0,795.2022022021409,1,Richard Majestic Apt 51,PROPERTY,HIGH END,100932.39694156247
4854,PC,2020-10-16,Heist,1.3609944867519406,0,0,0,267.63421199414546,158.37777193859307,0,Mammoth Patriot,CAR,SUV,0.0
8869,PS4,2020-10-07,Heist,0.3482562677056894,0,0,0,0.0,0.0,0,Paleto Bay Forgery Office ,PROPERTY,BUSINESS - FORGERY,292025.74925384874
1567,XBOX,2020-10-21,Heist,2.798966135559681,31,0,0,0.0,140.81705663996246,1,Obey Tailgater,CAR,SEDAN,21941.8254220788
9310,PC,2020-11-17,Heist,2.7154391054603795,7,0,0,0.0,669.9578553553038,0,BeeJay XL,CAR,SUV,0.0
9208,PC,2020-11-19,Race,1.1602993963794164,0,0,0,413.1440748259139,238.56066066064227,1,Proximity Mine,WEAPON,PROJECTILES,398.9422804014327
5283,XBOX,2020-11-09,Executive,2.7723451372244607,0,0,0,129.9195203855075,33.133425091755875,1,Elysian Island Nightclub,PROPERTY,NIGHTCLUB,430857.66283354734
3346,PC,2020-09-05,Biker,4.906996851071755,0,0,0,0.0,331.33425091755873,0,Karin Kuruma (Armored),CAR,SPORT,167136.86837418022
6324,PS4,2020-11-26,Heist,2.1292475322932507,5,0,0,0.0,497.00137637633816,1,HVY Nightshark,CAR,OFF ROAD,496683.1390997837
4923,PC,2020-10-23,Biker,1.6807004633076166,0,5,0,0.0,0.0,0,Heavy Shotgun,WEAPON,SHOTGUNS,5405.667899439413
7958,XBOX,2020-11-12,Heist,1.5405916523374772,9,0,0,0.0,89.46024774774087,1,AP Pistol,WEAPON,HAND GUNS,1994.7114020071635
8966,XBOX,2020-10-11,Heist,1.4337185579247074,19,0,0,0.0,463.8679512845823,1,Assault Rifle,WEAPON,ASSAULT RIFLES,3308.4283313690817
5869,XBOX,2020-09-15,Heist,3.915470044625127,0,0,0,105330.95195734636,1497.962148398283,1,Storage Levels B1-B2,PROPERTY,NIGHTCLUB WAREHOUSE,157582.20075856592
349,XBOX,2020-11-15,Heist,0.5331333186695273,0,0,0,0.0,77.86354896562631,1,BF Dune FAV,CAR,OFF ROAD,0.0
5967,PC,2020-10-26,Heist,1.3824869167923726,0,0,0,0.0,72.89353520186292,1,Pump Shotgun,WEAPON,SHOTGUNS,1396.2979814050143
1191,PS4,2020-11-29,Race,3.9369192412131264,0,0,0,2912.795647043078,808.4555722388433,1,Casino Penthouse,PROPERTY,CASINO PENTHOUSE,598413.4206021491
7738,XBOX,2020-09-05,Executive,1.7941882759425358,0,0,0,0.0,828.3356272938968,1,Arena Garage,PROPERTY,ARCADE,396947.5689994256
661,XBOX,2020-11-05,Heist,4.122250243427503,87,0,0,262276.3309734471,2059.573703703545,1,Bullpup Shotgun,WEAPON,SHOTGUNS,3191.5382432114616
535,PS4,2020-09-04,Heist,0.5002921073656031,0,0,0,0.0,39.76011011010705,0,Pegassi Bati 801,BIKE,MOTORCYCLE,5984.134206021491
931,PS4,2020-11-15,Casino,0.9117556825273888,41,0,0,283.2245544404064,499.6520503836786,0,Special Carbine,WEAPON,ASSAULT RIFLES,5825.355178421721
5117,PC,2020-10-18,Executive,0.8538606855389176,0,0,0,8130.8832638066015,497.00137637633816,1,Benefactor Dubsta 6x6,CAR,OFF ROAD,99336.62781995676
1868,PC,2020-10-15,Executive,1.496958290470128,0,0,0,0.0,795.2022022021409,1,Obey Omnis ,CAR,SPORT,0.0
488,PC,2020-11-22,Heist,0.3638635440337679,0,0,0,0.0,451.6085840006325,0,Sticky Bomb,WEAPON,PROJECTILES,239.3653682408596
8274,XBOX,2020-09-04,Executive,1.3618537516190334,0,0,0,6486.621813807619,497.00137637633816,1,Pfister Comet,CAR,SPORT,39894.22804014327
6061,XBOX,2020-10-07,Heist,1.2870598789110672,39,0,0,0.0,691.1632474140275,0,Hauler Custom,PROPERTY,MOBILE OPERATION CENTER,1994.7114020071635
150,PC,2020-09-30,Heist,2.5507736935086656,0,0,0,0.0,231.9339756422912,0,Phantom Custom,PROPERTY,MOBILE OPERATION CENTER,323.1432471251605
3770,PS4,2020-10-23,Heist,4.32874942478907,0,0,0,1299.195203855075,331.33425091755873,0,Imponte Duke O�Death,CAR,MUSCLE,265296.6164669528
2555,XBOX,2020-10-09,Heist,2.077189051383147,0,0,0,129.9195203855075,163.34778570235645,0,Paleto Bay Facility,PROPERTY,FACILITY,498677.8505017909
3253,PC,2020-10-29,Heist,1.5450663146642256,7,1,0,267.63421199414546,199.794553303288,0,Buzzard Attack Chopper,HELICOPTER,HELICOPTER,0.0
2856,XBOX,2020-09-06,Executive,2.648048961481454,0,0,0,0.0,927.7359025691644,1,Annis Elegy RH8,CAR,SPORT,37899.516638136105
3514,XBOX,2020-11-14,Casino,0.7120225364714847,19,0,0,192.28089017055112,290.24880380378147,0,Marksman Pistol,WEAPON,HAND GUNS,1735.3989197462324
925,PC,2020-11-11,Heist,1.498455248760598,0,0,0,0.0,66.26685018351175,1,Warehouse Technician 2,PROPERTY,WAREHOUSE TECHNICIAN,56250.86153660202
4827,XBOX,2020-09-05,Heist,1.026081143303185,23,0,0,0.0,107.6836315482066,0,Flare Gun,WEAPON,HAND GUNS,2293.918112308238
6590,PS4,2020-10-20,Executive,1.972526267225981,0,0,0,0.0,861.4690523856528,1,Frogger,HELICOPTER,HELICOPTER,0.0
1236,XBOX,2020-10-07,Gunrunner,3.631610004317422,0,0,0,0.0,497.00137637633816,0,Double Barrel Shotgun,WEAPON,SHOTGUNS,5793.838738270008
5654,PS4,2020-11-29,Heist,1.8586817786084948,0,0,0,0.0,231.9339756422912,1,Heavy Sniper,WEAPON,SNIPER RIFLES,14458.466126308726
6653,XBOX,2020-10-02,Race,2.282266932996,0,0,0,974.3964028913064,531.7914727226818,1,Pistol .50,WEAPON,HAND GUNS,1555.8748935655876
5968,XBOX,2020-11-09,Biker,3.0965960304670883,0,1,0,1169.2756834695676,298.20082582580284,0,Schyster Deviant,CAR,MUSCLE,204258.4475655336
2515,XBOX,2020-11-07,Heist,0.6446486050372208,0,0,0,0.0,66.26685018351175,1,BF Dune FAV,CAR,OFF ROAD,0.0
8620,PS4,2020-11-14,Heist,0.374612461144761,0,0,0,0.0,280.9714447780898,0,Pistol .50,WEAPON,HAND GUNS,1540.3161446299318
4375,PC,2020-09-17,Executive,1.9346969963476743,0,0,0,6032.9428486214265,497.00137637633816,1,Phantom Custom,PROPERTY,MOBILE OPERATION CENTER,4587.836224616476
2455,XBOX,2020-11-29,Biker,2.04278062742855,0,0,0,0.0,198.80055055053523,0,Inverto Coquette Classic,CAR,SPORT CLASSIC,0.0
5462,XBOX,2020-11-25,Heist,1.2105853057397935,0,0,0,0.0,0.0,1,Annis Elegy RH8,CAR,SPORT,0.0
176,PC,2020-10-09,Heist,1.1618990341194133,19,0,0,0.0,99.40027527526762,0,Buzzard Attack Chopper,HELICOPTER,HELICOPTER,0.0
4714,XBOX,2020-10-06,Heist,1.870922249828404,0,0,0,0.0,409.197799883185,1,HVY Nightshark,CAR,OFF ROAD,496683.1390997837
6033,XBOX,2020-10-17,Heist,1.274543794431902,15,0,0,0.0,533.4481439772695,1,AP Pistol,WEAPON,HAND GUNS,1974.764287987092
8753,XBOX,2020-10-05,Executive,2.5075402410763155,0,0,0,5976.297937733345,861.4690523856528,1,Lago Zancudo Facility,PROPERTY,FACILITY,666233.6082703926
580,PC,2020-11-02,Heist,4.418512880401737,1,0,0,0.0,66.26685018351175,0,Chariot Romero Hearse,CAR,SEDAN,12566.68183264513
36,PC,2020-09-13,Heist,3.11200875625922,0,0,0,0.0,819.0582682682052,0,Elysian Island Nightclub,PROPERTY,NIGHTCLUB,430857.66283354734
5273,XBOX,2020-11-23,Heist,1.0411425972943051,7,0,0,0.0,173.95048173171833,0,Pistol .50,WEAPON,HAND GUNS,1540.3161446299318
5581,XBOX,2020-11-30,Executive,1.2861952098624203,0,0,0,0.0,762.0687771103851,1,,PROPERTY,CONTRABAND WAREHOUSE,143619.22094451578
7652,PS4,2020-09-04,Executive,1.0700279477006691,0,0,0,0.0,762.0687771103851,1,Sniper Rifle,WEAPON,SNIPER RIFLES,6702.230310744069
1683,PS4,2020-10-18,Executive,2.896641312967468,0,0,0,0.0,497.00137637633816,1,SMG,WEAPON,MACHINE GUNS,2573.177708589241
5515,PS4,2020-10-13,Biker,0.7511812360120858,0,25,0,0.0,0.0,0,Declasse Yosemite,CAR,MUSCLE,193487.0059946949
8322,PC,2020-10-03,Executive,2.8371953158729863,0,0,0,9898.828097212589,497.00137637633816,1,LSIA Hangar 1,PROPERTY,HANGAR,608386.977612185
4581,PC,2020-09-17,Heist,0.0133537326200421,0,0,0,0.0,41.41678136469484,0,Bravado Banshee and Topless,CAR,SPORT,0.0
4760,XBOX,2020-11-13,Heist,0.6773493076207395,0,0,0,0.0,8.283356272938969,0,Bottle,WEAPON,MELEE,117.2890304380212
9078,PS4,2020-11-27,Heist,1.3316281641872665,11,0,0,0.0,552.6655305304879,0,Oppressor Mk II,BIKE,MOTORCYCLE,583453.0850870954
6253,XBOX,2020-09-14,Heist,2.550595355517382,0,0,0,0.0,633.8424220052899,1,Eclipse Towers Penthouse suite 1,PROPERTY,HIGH END,438836.508441576
